,compound,neg,neu,pos,tweet_text
1758,0.0,0.0,1.0,0.0,Many #animals can’t adapt fast enough to climate change. #Climatechange has thrown our balanced planet into chaos.… https://t.co/S7gHKpcbTX
1759,0.0772,0.112,0.761,0.127,Anyone running for President should be like ⁦@JayInslee⁩: “My candidacy is unique: No other presidential candidate… https://t.co/4TolaW6JWa
1760,0.0,0.0,1.0,0.0,RT @SoniaFurstenau: The findings of this report reiterate what communities have been saying for years - we are not doing enough to safeguar…
1761,0.5423,0.0,0.816,0.184,"RT @JessCooke21: Today is #EarthOvershootDay

Today we’ve used up all the natural resources that can be created each year

Everyday after e…"
1762,0.0,0.0,1.0,0.0,"RT @ClimateReality: Finally, the world is waking up to the #ClimateCrisis.  

https://t.co/eM7rGVr5n2 https://t.co/GMC6eKthVD"
1763,-0.4215,0.153,0.847,0.0,"RT @skryb: Hey @simonjbridges The Arctic is on fire. ""The smoke has already blanketed some Russian cities, making it hard to breathe.” Anyo…"
1764,0.0516,0.097,0.798,0.105,"RT @ellymelly: It's possible stuff like this is why legacy media has lost its market edge...

#auspol #7News #Politics #ClimateChange #Glob…"
1765,-0.3818,0.14,0.86,0.0,"RT @AnjaHoffmann: Ethiopians planted 353 million trees in 12 hours to fight #deforestation and #climatechange 🌱🌱 

https://t.co/WGVJecijEq…"
1766,0.0,0.0,1.0,0.0,"RT @PaulEDawson: Time to walk the walk not just talk the talk!

The UK, France, Canada and Ireland have all formally recognised a climate c…"
1767,0.8807,0.0,0.588,0.412,"RT @Sheril_: My picks for #DemDebate winners tonight:

@ewarren sounding strong &amp; prepared

@SenSanders performed far better than round 1…"
1768,-0.7133,0.213,0.787,0.0,RT @sarmcbride: @bctoday @ghoberg Are we going to hear from the Greens?   I am so tired of hearng CBC hiding behing the “major parties” rhe…
1769,-0.2732,0.184,0.712,0.105,"RT @GeraldKutney: Prince Charles: ""All of a sudden, and with a barrage of sheer intimidation, we are told by powerful groups of deniers tha…"
1770,0.0,0.0,1.0,0.0,2nd most pop #news item appearing in @MakingEnvirNews last issue by Mina Martin via @InsuranceBizAU #risk… https://t.co/uAcZBoqbSW
1771,0.0,0.0,1.0,0.0,@JaneGoodallInst 🌎🌿🐾 #climatechange https://t.co/F47xExJPAL
1772,-0.296,0.145,0.855,0.0,India Cuts GST Tax On EVs And Charging Stations #electriccar #ElectricVehicles #sustainability #climatechange https://t.co/slBKbJNfcF
1773,-0.3595,0.091,0.909,0.0,"RT @fkorten: CNN sped past #climatechange as though it was just one more issue, when it is the future of the entire planet! There's no heal…"
1774,0.0,0.0,1.0,0.0,#climatechange https://t.co/FsSwHF0H99
1775,0.0,0.0,1.0,0.0,#ClimateCrisis https://t.co/w7SeLiWFV8
1776,0.0,0.0,1.0,0.0,@MrDash109 @BestStephen One has to wonder where we would be today in responding to #climatechange if this #NDP priv… https://t.co/2QgL32PW8t
1777,0.0,0.0,1.0,0.0,We are in my hometown of Oregon visiting my parents. When I grew up I never once saw smoke-filled skies. My childre… https://t.co/UKbUdlLNTW
1778,0.5994,0.0,0.449,0.551,"Well, that's nice.
#ClimateChangeIsReal
#ClimateChange
https://t.co/E0at6mPhxE"
1779,-0.296,0.087,0.913,0.0,"RT @Climate4Pete: ""By 2030 we will have passed the point of no return on climate"" @PeteButtigieg also the ONLY candidate to talk about #cli…"
1780,-0.3818,0.106,0.894,0.0,RT @AJEnglish: Ethiopians plant more than 350 million 🌳 in a single day as part of a #GreenLegacy campaign to fight deforestation and #Clim…
1781,0.6478,0.0,0.751,0.249,#Buttigieg smartly figures out that #ClimateChange will be front and center in tomorrow’s debate.  I really like th… https://t.co/lz4GylTig2
1782,0.2263,0.0,0.913,0.087,"RT @Greenpeace: As Earth continues to warm, disease-carrying mosquitoes could migrate to new regions around the world. They will become ano…"
1783,0.0772,0.0,0.942,0.058,"RT @ian_barrington: ""Eunice Newton Foote discovered the cause of global warming, but history forgot her. We can't let that happen to women…"
1784,0.0,0.0,1.0,0.0,"RT @infographx: Human beings are the only creatures on earth with the potential to make themselves the only creatures on earth. ✈️ 

https:…"
1785,-0.9416,0.481,0.519,0.0,"Round 2 of #DemDebate is wed night on #fakenews #CNN = pathetic ratings, bad anchors and bad deals. SAD! I look for… https://t.co/PkPvzBAnR7"
1786,0.0,0.0,1.0,0.0,"RT @AnushkaGoel_007: They didn’t talk about #climatechange nearly enough in the #DemDebate. 

If we don’t have immediate action on this fro…"
1787,0.8126,0.0,0.73,0.27,"RT @ElkeBabiuk: This is typical Postmedia trash: Morgan is Stephen Harper's buddy, past CEO of SNC, big oil's best friend, and a #climatecr…"
1788,0.453,0.0,0.835,0.165,"You guys need to check this out!!
Solve #WorldHunger &amp; #ClimateChange at once!! 
https://t.co/0kfe3ruNWS
#TYTLive… https://t.co/LeQ8aS4Utp"
1789,0.6705,0.0,0.56,0.44,"Telling the truth. 💁

#climatechange #EnvironmentalRacism https://t.co/MXsnuK7tOl"
1790,-0.5267,0.188,0.812,0.0,RT @Wilderness: A climate scientist is suing the Trump administration – alleging she lost her job with the National Park Service because sh…
1791,0.2732,0.045,0.868,0.087,RT @PaulEDawson: It takes about 200 years for CO₂ to leave the atmosphere and the USA is responsible for more than any other single country…
1792,0.0,0.0,1.0,0.0,"RT @GriffKohout: @realDonaldTrump #NewGreenDeal for #ClimateEmergency !!!

#solarpower !!! #windpower !!!

#time to #evolve !!!

#plants #o…"
1793,0.8713,0.0,0.586,0.414,Well that debate was very interesting to watch! Cannot wait for tomorrow’s #DemocraticDebate ! I love hearing them… https://t.co/2PSz3Zr1HI
1794,0.4263,0.0,0.908,0.092,"RT @DSMeu: Europe wants to be the future of 🔝 #supercomputers! 

The 1st supercomputers will be in:
🇧🇬 🇨🇿 🇫🇮 🇮🇹 🇱🇺 🇵🇹 🇸🇮 🇪🇸
They will suppo…"
1795,0.0,0.0,1.0,0.0,"RT @SeanBradbery: Hey young Australians, we've got for you #robodebt, a smashed TAFE system, expensive unis, 16 to 1 applicants to job rati…"
1796,0.0,0.0,1.0,0.0,RT @AryaKicksButt: I am a #GenX mom with young kids and the people that will get my vote are the ones talking about the #ClimateCrisis seri…
1797,0.9008,0.0,0.521,0.479,"RT @allan_crawshaw: GRETA @GretaThunberg wins the prestigious Scottish Award ~ ""THE GEDDES ENVIRONMENTAL MEDAL""

https://t.co/F7ZppwIcaQ

#…"
1798,0.0,0.0,1.0,0.0,"From @DrKateMarvel: ""The scariest thing about #climatechange is what it will make us do to each other."" We talk abo… https://t.co/2ziLE3RJWE"
1799,-0.4215,0.157,0.843,0.0,@polisands @floodthedrummer @ewarren I broke Betsy's programming and now I'm going to piggyback off it. Capitalism… https://t.co/Er8vFNa6jh
1800,0.0,0.0,1.0,0.0,#DemocraticDebate #DemDebate2 #Warren2020 #DemDebates #MedicareForAll #Bernie2020 #Beto2020 #MarianneWilliamson… https://t.co/cDfofNtdYn
1801,-0.4939,0.158,0.842,0.0,"#Climate mitigation harms the #widow, the #orphan and the #poor. Why not prioritize the highest humanitarian projec… https://t.co/bn15QWH5Jc"
1802,0.0,0.0,1.0,0.0,"RT @ClimateReality: Finally, the world is waking up to the #ClimateCrisis.  

https://t.co/eM7rGVr5n2 https://t.co/GMC6eKthVD"
1803,0.0,0.0,1.0,0.0,"RT @DanielTurnerPTF: 114 private jets at a $1000 a night resort where A-listers will talk about #climatechange 

Tell me again about the “c…"
1804,-0.2263,0.087,0.913,0.0,RT @iammatthunter: #ExtinctionRebellion protesters at Bay &amp; King this evening. I'm seeing more of this sort of thing lately. Not surprising…
1805,0.6249,0.092,0.664,0.244,@SethMacFarlane Or have a great speech writer &amp; flat out lie ur way into hearts of gullible Hollywood folks like ur… https://t.co/gJTfOVuPcw
1806,0.0,0.0,1.0,0.0,"RT @OilChangeUS: It's been one hour and twenty-two minutes of the #DemDebate in Detroit, and not ONE question about the #ClimateCrisis. 

N…"
1807,0.5719,0.0,0.821,0.179,RT @CrawfordFund: Have you registered for our Annual Conference - Weathering the 'Perfect Storm?' #19cfconf registration is closing 8 Augus…
1808,0.4404,0.0,0.83,0.17,@AdamBandt What they want to ensure is the gravy train (cash) doesn't dry up. They know the whole #climatechange th… https://t.co/pQApkPywsC
1809,0.0,0.0,1.0,0.0,"What is a Carbon Market? Read more at: https://t.co/kPnt7f4I2X
#climatecrisis #actonclimatechange"
1810,0.0,0.0,1.0,0.0,"RT @PaulEDawson: Time to walk the walk not just talk the talk!

The UK, France, Canada and Ireland have all formally recognised a climate c…"
1811,0.0,0.0,1.0,0.0,"RT @PaulEDawson: Time to walk the walk not just talk the talk!

The UK, France, Canada and Ireland have all formally recognised a climate c…"
1812,0.0,0.0,1.0,0.0,"RT @warriors_mom: Google Camp guests Harry Styles, Katy Perry and Orlando Bloom, Barry Diller and Leonardo DiCaprio cruise around Sicily in…"
1813,0.0,0.0,1.0,0.0,"RT @HypocrisyKiller: #Carbon footprint disparity chart illustrates, per capita #CO2 emissions vary vastly across countries.

Emerging econo…"
1814,-0.2732,0.184,0.712,0.105,"RT @GeraldKutney: Prince Charles: ""All of a sudden, and with a barrage of sheer intimidation, we are told by powerful groups of deniers tha…"
1815,0.0,0.0,1.0,0.0,"Hazlet residents caught off guard by new recycling rules - https://t.co/tt1IQXslOA

#climatecrisis #climatechange… https://t.co/Uy3yArSSgF"
1816,0.0,0.0,1.0,0.0,"Most pop #news item appearing in @MakingEnvirNews
last issue by Joëlle Gergis via @THEMONTHLY #climatechange… https://t.co/S7KNMlljNa"
1817,0.0,0.0,1.0,0.0,RT @Planning4LA: #HappeningNow: @LACity Council voted unanimously on a new framework for evaluating transportation impacts under #CEQA. By…
1818,0.0,0.0,1.0,0.0,Human beings are the only creatures on earth with the potential to make themselves the only creatures on earth. ✈️… https://t.co/xXgaZS231o
1819,0.0,0.0,1.0,0.0,"RT @SFdirewolf: Yup! #ClimateChange is a disability issue 

Check out this piece by @sesmith 
https://t.co/hjckifKNKM

And this project by…"
1820,0.0,0.0,1.0,0.0,"Google Camp guests Harry Styles, Katy Perry and Orlando Bloom, Barry Diller and Leonardo DiCaprio cruise around Sic… https://t.co/FvMxqUIYB5"
1821,-0.2732,0.184,0.712,0.105,"RT @GeraldKutney: Prince Charles: ""All of a sudden, and with a barrage of sheer intimidation, we are told by powerful groups of deniers tha…"
1822,0.0772,0.0,0.939,0.061,"""Eunice Newton Foote discovered the cause of global warming, but history forgot her. We can't let that happen to wo… https://t.co/tlbIANHM27"
1823,0.4767,0.0,0.796,0.204,"@AminaJMohammed @GretaThunberg @UN @antonioguterres You wouldn’t allow a 16 year old drive, join the army or vote b… https://t.co/naxP2pvSsG"
1824,-0.3818,0.106,0.894,0.0,RT @AJEnglish: Ethiopians plant more than 350 million 🌳 in a single day as part of a #GreenLegacy campaign to fight deforestation and #Clim…
1825,0.1531,0.0,0.882,0.118,RT @AdamskiPeter: Scientific consensus on humans causing global warming passes 99% #ClimateCrisis https://t.co/gTzBPD1164
1826,0.0,0.0,1.0,0.0,RT @brandymstanford: #quotestoliveby #quotesoftheday #quotes #Obama #climatechange https://t.co/sW94NDE7U9
1827,0.0,0.0,1.0,0.0,RT @MrDash109: Canadians concerned re #climatechange should recall at election time Harper &amp; Scheer's UNELECTED Senate Conservative appoint…
1828,-0.4215,0.149,0.851,0.0,@polisands @TweetypieHelen @JohnDelaney I broke Betsy's programming and now I'm going to piggyback off it. Since 19… https://t.co/BAClJfzwdH
1829,-0.6249,0.24,0.76,0.0,"RT @roger_heywood: Johnson - disaster for planet, says Corbyn. #ClimateEmergency #ClimateChangeIsReal #ClimateCrisis #BanFracking #Stop Fra…"
1830,0.0,0.0,1.0,0.0,"Soooo...... I guess the way #GoogleCamp is set up is more ""do as I say; not as I do"" on #climatechange. 

https://t.co/C44GITUXXX"
1831,-0.3619,0.146,0.773,0.081,"Don’t really agree with much else he said, but these are the radical considerations we need to fight #climatechange… https://t.co/8liPx7JaJp"
1832,0.0,0.0,1.0,0.0,RT @IPCC_CH: Estimates of the global emissions outcome of current nationally stated mitigation ambitions as submitted under the Paris Agree…
1833,0.0,0.0,1.0,0.0,#climatechange https://t.co/OGoXaEm5vx
1834,-0.3818,0.11,0.89,0.0,RT @AJEnglish: Ethiopians plant more than 350 million trees in a single day as part of a #GreenLegacy campaign to fight deforestation and #…
1835,-0.25,0.111,0.889,0.0,"RT @PaulEDawson: “I find it hard to exaggerate the peril,”

“This is the new extinction and we are half way through it. We are in terrible,…"
1836,0.3818,0.0,0.898,0.102,"RT @UNFCCC: On 23 Sept., leading countries will be at the @UN to present updated #ClimateAction plans, crucial to protect people from the w…"
1837,0.7579,0.0,0.667,0.333,RT @MichiganLCV: We stand here in solidarity with #FrontlineDetroit communities working toward cleaner air and water and a bold vision to t…
1838,0.0,0.0,1.0,0.0,@AdamskiPeter @TomHarrisICSC @pplonia @terencecorcoran @LSolomonTweets @kevinlibin @sunlornegunter @Edmontonsun… https://t.co/BRXTvjXqWR
1839,0.2609,0.0,0.843,0.157,"@kayleigh_rose98 So true, but you know what? #climatechange #ClimateEmergency #climategenocide #TrudeauMustGo… https://t.co/s0r7VG7yR7"
1840,0.0,0.0,1.0,0.0,"RT @SeanBradbery: Hey young Australians, we've got for you #robodebt, a smashed TAFE system, expensive unis, 16 to 1 applicants to job rati…"
1841,0.1154,0.0,0.925,0.075,"RT @charlieyj12: .@PeteButtigieg says Democrats have all put out similar visions for tackling the #climatecrisis. But they haven't.

@green…"
1842,0.4939,0.0,0.814,0.186,"RT @AnikaMolesworth: I am confident we can address #ClimateChange

Here are 5 reasons why.

@farmingforever @ClimateWiseAg @YouthVoicesYFC…"
1843,0.1779,0.0,0.914,0.086,"RT @UNFCCC: 🤗Happy #FriendshipDay🤗

Nations came together in the spirit of collaboration to clinch the #KyotoProtocol &amp; the #ParisAgreement…"
1844,0.0,0.0,1.0,0.0,"RT @ClimateReality: Finally, the world is waking up to the #ClimateCrisis.  

https://t.co/eM7rGVr5n2 https://t.co/GMC6eKthVD"
1845,0.2023,0.0,0.859,0.141,The Top #US #Cities For #CleanEnergy @StatistaCharts https://t.co/z9rTkoMJVa #management #leadership #LowCarbon… https://t.co/JQLglpPpFS
1846,-0.2481,0.117,0.883,0.0,"@SunBasketMeals, did you seriously send one single bay leaf sealed in a whole plastic bag?! #SaveTheEarth… https://t.co/5N0YBA0MbX"
1847,0.0,0.0,1.0,0.0,"How does climate change impact the environment?
https://t.co/I7Y5LKgxnf
#climatecrisis #actonclimatechange https://t.co/hJwOgry9aT"
1848,-0.5574,0.159,0.841,0.0,RT @planetalvina: “What do you do with an industry...that is knowingly destroying this planet? I call that criminal.” -@SenSanders re: the…
1849,0.3182,0.0,0.897,0.103,"RT @PaulEDawson: A mere 100 companies are responsible for 71 percent of global climate emissions.

These people are locking you and everyth…"
1850,-0.296,0.087,0.913,0.0,"RT @Climate4Pete: ""By 2030 we will have passed the point of no return on climate"" @PeteButtigieg also the ONLY candidate to talk about #cli…"
1851,0.0,0.0,1.0,0.0,"RT @pmagn: Canadians produce 3x more greenhouse gas emissions than G20 average #ClimateCrisis

Has distinction that produces MOST per-perso…"
1852,-0.34,0.118,0.882,0.0,"RT @SmithMadchen863: #ClimateChange When bogs burn, the environment takes a hit | Accidentally set ablaze, bog fires burn, months later cli…"
1853,0.0,0.0,1.0,0.0,".@Clairecmc, the bucket of cold water needed is not about what voters watching #DemDebate expect, but what will hap… https://t.co/IQsHFtZvT6"
1854,0.0,0.0,1.0,0.0,"RT @DanielTurnerPTF: 114 private jets at a $1000 a night resort where A-listers will talk about #climatechange 

Tell me again about the “c…"
1855,0.4404,0.0,0.804,0.196,RT @CelebratePicBks: Want a stunning #nonfictionpicturebook to teach kids how #climatechange can affect #nature? Enter my 🦋Giveaway🦋 of MOT…
1856,-0.5859,0.275,0.725,0.0,@DanielTurnerPTF A-listers AKA investors in Green scams funded by governments. #climatechange
1857,0.3612,0.0,0.878,0.122,RT @yukonbrat867: @Rowena_lia 100% I imagine world leaders like @PeteButtigieg and Jacinda and Macron setting egos aside and actual co-oper…
1858,0.2732,0.086,0.782,0.132,"RT @Speak535: Hi, climate change deniers.

A friendly reminder that the scientific consensus that many of you fervently dismiss is now 99%…"
1859,0.0,0.0,1.0,0.0,"RT @annemariayritys: What is the Kyoto Protocol? https://t.co/nb9jeqOkzU
#climatecrisis #actonclimatechange https://t.co/KxCrByP9Zy"
1860,0.0,0.0,1.0,0.0,#quotestoliveby #quotesoftheday #quotes #Obama #climatechange https://t.co/sW94NDE7U9
1861,-0.4215,0.123,0.877,0.0,RT @northbird_ellen: Reindeers are sensitive to climate and are starving due to #climatechange. The reindeer are a crucial part of the arti…
1862,0.0,0.0,1.0,0.0,"RT @Gipper_2: Google has invited Barack Obama, Prince Harry, Leonardo DiCaprio and Katy Perry to a posh Italian resort to talk about saving…"
1863,-0.296,0.121,0.879,0.0,RT @wanderlustyogi: At the #DemocraticDebate2020 and they are talking about #ClimateCrisis no mention of @TulsiGabbard’s #OffAct https://t.…
